Name,Cuisine,Location,Rating,Price,City,Page
The Square,"Novotel Imagicaa Khopoli, Navi Mumbai",Multicuisine,4.202,2000.0,mumbai,15
"Novotel Imagicaa Khopoli, Navi Mumbai",Multicuisine,₹2000 for two,4.202,2000.0,mumbai,15
Toast - Bistro & Bar,"Marol, Central Mumbai","Finger Food, Cocktail Menu",4.202,2000.0,mumbai,15
"Marol, Central Mumbai","Finger Food, Cocktail Menu",₹2000 for two,4.202,2000.0,mumbai,15
Pondichery Cafe,Sofitel Mumbai BKC,Multicuisine,4.202,2500.0,mumbai,15
Sofitel Mumbai BKC,Multicuisine,₹2500 for two,4.202,2500.0,mumbai,15
Belly Laughs Bistro and Tap,"Hiranandani Estate, Thane Region",Multicuisine,4.202,1500.0,mumbai,15
"Hiranandani Estate, Thane Region",Multicuisine,₹1500 for two,4.202,1500.0,mumbai,15
All Saints,"Khar, Western Suburbs",Multicuisine,4.202,1750.0,mumbai,15
"Khar, Western Suburbs",Multicuisine,₹1750 for two,4.202,1750.0,mumbai,15
West 1,"The Park Hotel, Navi Mumbai",Multicuisine,4.202,2500.0,mumbai,15
"The Park Hotel, Navi Mumbai",Multicuisine,₹2500 for two,4.202,2500.0,mumbai,15
Six Degrees,"The Leela, Mumbai","Cocktail Menu, Finger Food",4.202,5000.0,mumbai,15
"The Leela, Mumbai","Cocktail Menu, Finger Food",₹5000 for two,4.202,5000.0,mumbai,15
Babel,"Fort, South Mumbai","Mughlai, Arabian",4.202,1500.0,mumbai,15
"Fort, South Mumbai","Mughlai, Arabian",₹1500 for two,4.202,1500.0,mumbai,15
North Indian Restaurants Near Me,Chinese Restaurants Near Me,European Restaurants Near Me,4.202,1200.0,mumbai,15
Cafe Fleur,"The Fern Mumbai, Goregaon, A series By Marriott",Garden Alfresco Restaurant,4.202,1200.0,mumbai,15
Pa Pa Ya,"Palladium Mall, Lower Parel",Pa Pa Ya,4.202,1200.0,mumbai,15
Foo,9 Outlets,Barbeque Nation,4.202,1200.0,mumbai,15
Gosssip Corner Cafe Resto,"Dahisar, Western Suburbs",Multicuisine,4.202,1200.0,mumbai,16
"Dahisar, Western Suburbs",Multicuisine,₹1200 for two,4.202,1200.0,mumbai,16
Foodsquare Cafe,"Santacruz West, Western Suburbs",Multicuisine,4.202,1300.0,mumbai,16
"Santacruz West, Western Suburbs",Multicuisine,₹1300 for two,4.202,1300.0,mumbai,16
Charlee Goes Veg,"Santacruz West, Western Suburbs",Fusion,4.202,2500.0,mumbai,16
"Santacruz West, Western Suburbs",Fusion,₹2500 for two,4.202,2500.0,mumbai,16
Bombay Island Coffee Company,"Vikhroli, Central Mumbai",View All(2) Outlets,4.202,1000.0,mumbai,16
"Vikhroli, Central Mumbai",View All(2) Outlets,"Cafe, Fast Food",4.202,1000.0,mumbai,16
Bombay Martini,"Powai, Central Mumbai",Finger Food,4.202,2500.0,mumbai,16
"Powai, Central Mumbai",Finger Food,₹2500 for two,4.202,2500.0,mumbai,16
Sampan,"Novotel Mumbai Juhu Beach, Mumbai",Pan Asian,4.202,3200.0,mumbai,16
"Novotel Mumbai Juhu Beach, Mumbai",Pan Asian,₹3200 for two,4.202,3200.0,mumbai,16
Cream Centre - Vegetarian Legacy Since 1958,"Fun Republic Mall, Andheri West",View All(10) Outlets,4.202,1400.0,mumbai,16
"Fun Republic Mall, Andheri West",View All(10) Outlets,Multicuisine,4.202,1400.0,mumbai,16
Kebabs & Kurries - ITC Grand Central,"ITC Grand Central, Mumbai","Indian, North West Frontier",4.202,4500.0,mumbai,16
"ITC Grand Central, Mumbai","Indian, North West Frontier",₹4500 for two,4.202,4500.0,mumbai,16
Mad Doh- Sourdough pizzeria & Bakes.,"Mulund West, Central Mumbai",Italian,4.202,1100.0,mumbai,16
"Mulund West, Central Mumbai",Italian,₹1100 for two,4.202,1100.0,mumbai,16
North Indian Restaurants Near Me,Chinese Restaurants Near Me,European Restaurants Near Me,4.202,1200.0,mumbai,16
Cafe Fleur,"The Fern Mumbai, Goregaon, A series By Marriott",Garden Alfresco Restaurant,4.202,1200.0,mumbai,16
Pa Pa Ya,"Palladium Mall, Lower Parel",Pa Pa Ya,4.202,1200.0,mumbai,16
Foo,9 Outlets,Barbeque Nation,4.202,1200.0,mumbai,16
Silver Nest World Cuisine & Bar,"Andheri East, Western Suburbs",Multicuisine,4.202,1400.0,mumbai,17
"Andheri East, Western Suburbs",Multicuisine,₹1400 for two,4.202,1400.0,mumbai,17
HAV Coffee,"Chowpatty, South Mumbai",Cafe,4.202,800.0,mumbai,17
"Chowpatty, South Mumbai",Cafe,₹800 for two,4.202,800.0,mumbai,17
Black Bull Cafe & Bar,"Powai, Central Mumbai",View All(2) Outlets,4.202,1300.0,mumbai,17
"Powai, Central Mumbai",View All(2) Outlets,"Indian, Chinese",4.202,1300.0,mumbai,17
Mokabbi Cafe & Bistro,"Andheri East, Western Suburbs","Sandwiches, Finger Food",4.202,800.0,mumbai,17
"Andheri East, Western Suburbs","Sandwiches, Finger Food",₹800 for two,4.202,800.0,mumbai,17
Sosho Kitchen & Bar,"Hotel Sahar Garden, Mumbai",Multicuisine,4.202,800.0,mumbai,17
"Hotel Sahar Garden, Mumbai",Multicuisine,₹800 for two,4.202,800.0,mumbai,17
Tipsy Monkee,"Andheri East, Western Suburbs",Multicuisine,4.202,1200.0,mumbai,17
"Andheri East, Western Suburbs",Multicuisine,₹1200 for two,4.202,1200.0,mumbai,17
Bombay Swim Club,ICONIQA Hotel Mumbai International Airport,"Japanese, Mexican",4.202,4000.0,mumbai,17
ICONIQA Hotel Mumbai International Airport,"Japanese, Mexican",₹4000 for two,4.202,4000.0,mumbai,17
Ice Cream Works,"Powai, Central Mumbai",View All(18) Outlets,4.202,300.0,mumbai,17
"Powai, Central Mumbai",View All(18) Outlets,Ice Cream,4.202,300.0,mumbai,17
Coco Café by Cococart,"Oberoi Mall, Goregaon East",View All(6) Outlets,4.202,800.0,mumbai,17
"Oberoi Mall, Goregaon East",View All(6) Outlets,Cafe,4.202,800.0,mumbai,17
North Indian Restaurants Near Me,Chinese Restaurants Near Me,European Restaurants Near Me,4.202,1200.0,mumbai,17
Cafe Fleur,"The Fern Mumbai, Goregaon, A series By Marriott",Garden Alfresco Restaurant,4.202,1200.0,mumbai,17
Pa Pa Ya,"Palladium Mall, Lower Parel",Pa Pa Ya,4.202,1200.0,mumbai,17
Foo,9 Outlets,Barbeque Nation,4.202,1200.0,mumbai,17
ARC Powai- Lounge & Rooftop,"Powai, Central Mumbai",Multicuisine,4.202,1500.0,mumbai,18
"Powai, Central Mumbai",Multicuisine,₹1500 for two,4.202,1500.0,mumbai,18
Yuhi,"Powai, Central Mumbai",Multicuisine,4.202,1800.0,mumbai,18
"Powai, Central Mumbai",Multicuisine,₹1800 for two,4.202,1800.0,mumbai,18
World of Palates,"CR2 Mall, Nariman Point",Multicuisine,4.202,1600.0,mumbai,18
"CR2 Mall, Nariman Point",Multicuisine,₹1600 for two,4.202,1600.0,mumbai,18
The Nines,"Juhu, Western Suburbs",Multicuisine,4.202,2500.0,mumbai,18
"Juhu, Western Suburbs",Multicuisine,₹2500 for two,4.202,2500.0,mumbai,18
Barbeque Nation,"Sakinaka, Central Mumbai",View All(19) Outlets,4.202,1500.0,mumbai,18
"Sakinaka, Central Mumbai",View All(19) Outlets,Multicuisine,4.202,1500.0,mumbai,18
Hunky Dory,"Lemon Tree Premier , Malad, Mumbai","Cocktail Menu, Multicuisine",4.202,1800.0,mumbai,18
"Lemon Tree Premier , Malad, Mumbai","Cocktail Menu, Multicuisine",₹1800 for two,4.202,1800.0,mumbai,18
145 Cafe and Bar,"Kala Ghoda, Mumbai",View All(4) Outlets,4.202,1500.0,mumbai,18
"Kala Ghoda, Mumbai",View All(4) Outlets,Italian,4.202,1500.0,mumbai,18
Qebab Quisine,Radisson Mumbai Andheri MIDC,"Mughlai, North Indian",4.202,2400.0,mumbai,18
Radisson Mumbai Andheri MIDC,"Mughlai, North Indian",₹2400 for two,4.202,2400.0,mumbai,18
Amelia,"Bandra Kurla Complex (BKC), Western Suburbs",Modern European,4.202,3000.0,mumbai,18
"Bandra Kurla Complex (BKC), Western Suburbs",Modern European,₹3000 for two,4.202,3000.0,mumbai,18
North Indian Restaurants Near Me,Chinese Restaurants Near Me,European Restaurants Near Me,4.202,1200.0,mumbai,18
Cafe Fleur,"The Fern Mumbai, Goregaon, A series By Marriott",Garden Alfresco Restaurant,4.202,1200.0,mumbai,18
Pa Pa Ya,"Palladium Mall, Lower Parel",Pa Pa Ya,4.202,1200.0,mumbai,18
Foo,9 Outlets,Barbeque Nation,4.202,1200.0,mumbai,18
The Nest @ Waikiki,"The Peninsula Grand Hotel, Mumbai","Peruvian, Japanese, Finger Food",4.202,1500.0,mumbai,19
"The Peninsula Grand Hotel, Mumbai","Peruvian, Japanese, Finger Food",₹1500 for two,4.202,1500.0,mumbai,19
Rove cafe,"Vile Parle West, Western Suburbs",Cafe,4.202,1000.0,mumbai,19
"Vile Parle West, Western Suburbs",Cafe,₹1000 for two,4.202,1000.0,mumbai,19
Eat Around the Corner,"Bandra West, Western Suburbs",Continental,4.202,2200.0,mumbai,19
"Bandra West, Western Suburbs",Continental,₹2200 for two,4.202,2200.0,mumbai,19
Sante Spa Cuisine,"Bandra Kurla Complex (BKC), Western Suburbs",View All(4) Outlets,4.202,2200.0,mumbai,19
"Bandra Kurla Complex (BKC), Western Suburbs",View All(4) Outlets,Multicuisine,4.202,2200.0,mumbai,19
one8 Commune,"Juhu, Western Suburbs",View All(2) Outlets,4.202,2500.0,mumbai,19
"Juhu, Western Suburbs",View All(2) Outlets,Multicuisine,4.202,2500.0,mumbai,19
Dave & Buster's,"Andheri West, Western Suburbs","Cocktail Menu, Continental",4.202,1200.0,mumbai,19
"Andheri West, Western Suburbs","Cocktail Menu, Continental",₹1200 for two,4.202,1200.0,mumbai,19
"24K Kraft Brewzz, Brewery Restaurant","R City Mall, Ghatkopar West","European, Indian, Asian",4.202,2500.0,mumbai,19
"R City Mall, Ghatkopar West","European, Indian, Asian",₹2500 for two,4.202,2500.0,mumbai,19
1441 Pizzeria,"Chembur, Central Mumbai",View All(9) Outlets,4.202,1000.0,mumbai,19
"Chembur, Central Mumbai",View All(9) Outlets,Italian,4.202,1000.0,mumbai,19
Cinnamon,"Hotel Suba International, Mumbai",Multicuisine,4.202,1500.0,mumbai,19
"Hotel Suba International, Mumbai",Multicuisine,₹1500 for two,4.202,1500.0,mumbai,19
North Indian Restaurants Near Me,Chinese Restaurants Near Me,European Restaurants Near Me,4.202,1200.0,mumbai,19
Cafe Fleur,"The Fern Mumbai, Goregaon, A series By Marriott",Garden Alfresco Restaurant,4.202,1200.0,mumbai,19
Pa Pa Ya,"Palladium Mall, Lower Parel",Pa Pa Ya,4.202,1200.0,mumbai,19
Foo,9 Outlets,Barbeque Nation,4.202,1200.0,mumbai,19
The Bayview,"Hotel Marine Plaza, Mumbai","Indian, Continental",4.202,2500.0,mumbai,20
"Hotel Marine Plaza, Mumbai","Indian, Continental",₹2500 for two,4.202,2500.0,mumbai,20
Oryn,"Fairmont, Vile Parle, Mumbai","Chinese, Pan Asian",4.202,5000.0,mumbai,20
"Fairmont, Vile Parle, Mumbai","Chinese, Pan Asian",₹5000 for two,4.202,5000.0,mumbai,20
Cat Café Studio,"Versova, Western Suburbs","Cafe, Finger Food",4.202,900.0,mumbai,20
"Versova, Western Suburbs","Cafe, Finger Food",₹900 for two,4.202,900.0,mumbai,20
Machhli (Flavors of the Sea),"Andheri East, Western Suburbs",Seafood,4.202,600.0,mumbai,20
"Andheri East, Western Suburbs",Seafood,₹600 for two,4.202,600.0,mumbai,20
Journal Bombay,"Santacruz West, Western Suburbs","Cafe, Fast Food",4.202,1000.0,mumbai,20
"Santacruz West, Western Suburbs","Cafe, Fast Food",₹1000 for two,4.202,1000.0,mumbai,20
Roxanne's Bar & All Day Diner,"Hotel Peninsula Redpine, Mumbai",Multicuisine,4.202,1800.0,mumbai,20
"Hotel Peninsula Redpine, Mumbai",Multicuisine,₹1800 for two,4.202,1800.0,mumbai,20
Pizza Caprina,"Andheri East, Western Suburbs",View All(8) Outlets,4.202,500.0,mumbai,20
"Andheri East, Western Suburbs",View All(8) Outlets,Pizza,4.202,500.0,mumbai,20
Birdy's Cafe,"Powai, Central Mumbai",View All(20) Outlets,4.202,500.0,mumbai,20
"Powai, Central Mumbai",View All(20) Outlets,"Cafe, Bakery",4.202,500.0,mumbai,20
Kona Kona Kitchen & Bar,"Andheri East, Western Suburbs","European, Indian",4.202,1500.0,mumbai,20
"Andheri East, Western Suburbs","European, Indian",₹1500 for two,4.202,1500.0,mumbai,20
North Indian Restaurants Near Me,Chinese Restaurants Near Me,European Restaurants Near Me,4.202,1200.0,mumbai,20
Cafe Fleur,"The Fern Mumbai, Goregaon, A series By Marriott",Garden Alfresco Restaurant,4.202,1200.0,mumbai,20
Pa Pa Ya,"Palladium Mall, Lower Parel",Pa Pa Ya,4.202,1200.0,mumbai,20
Foo,9 Outlets,Barbeque Nation,4.202,1200.0,mumbai,20
Mia Cuccinna,"Hill Road, Bandra West, Western Suburbs",Italian,4.202,2000.0,mumbai,21
"Hill Road, Bandra West, Western Suburbs",Italian,₹2000 for two,4.202,2000.0,mumbai,21
Balsa,"Lower Parel, South Mumbai",Tapas,4.202,1900.0,mumbai,21
"Lower Parel, South Mumbai",Tapas,₹1900 for two,4.202,1900.0,mumbai,21
O22,"Trident, Bandra Kurla",Multicuisine,4.202,2800.0,mumbai,21
"Trident, Bandra Kurla",Multicuisine,₹2800 for two,4.202,2800.0,mumbai,21
NXT-LVL,"Wagle Estate, Thane West",View All(2) Outlets,4.202,2000.0,mumbai,21
"Wagle Estate, Thane West",View All(2) Outlets,Multicuisine,4.202,2000.0,mumbai,21
Demy Bar + Kitchen,"Lower Parel, South Mumbai",Multicuisine,4.202,2000.0,mumbai,21
"Lower Parel, South Mumbai",Multicuisine,₹2000 for two,4.202,2000.0,mumbai,21
Nox,The Westin Mumbai Powai Lake,"Cocktail Menu, European",4.202,3000.0,mumbai,21
The Westin Mumbai Powai Lake,"Cocktail Menu, European",₹3000 for two,4.202,3000.0,mumbai,21
Parabola,"Rodas, An Ecotel Hotel, Mumbai",Multicuisine,4.202,3000.0,mumbai,21
"Rodas, An Ecotel Hotel, Mumbai",Multicuisine,₹3000 for two,4.202,3000.0,mumbai,21
Angrezi Patiyalaa,"Korum Mall, Thane West",Multicuisine,4.202,1600.0,mumbai,21
"Korum Mall, Thane West",Multicuisine,₹1600 for two,4.202,1600.0,mumbai,21
You Mee,"Andheri West, Western Suburbs",Pan Asian,4.202,1500.0,mumbai,21
"Andheri West, Western Suburbs",Pan Asian,₹1500 for two,4.202,1500.0,mumbai,21
North Indian Restaurants Near Me,Chinese Restaurants Near Me,European Restaurants Near Me,4.202,1200.0,mumbai,21
Cafe Fleur,"The Fern Mumbai, Goregaon, A series By Marriott",Garden Alfresco Restaurant,4.202,1200.0,mumbai,21
Pa Pa Ya,"Palladium Mall, Lower Parel",Pa Pa Ya,4.202,1200.0,mumbai,21
Foo,9 Outlets,Barbeque Nation,4.202,1200.0,mumbai,21
Aloha Mumbai,"Malad West, Western Suburbs","Multicuisine, Cocktail Menu",4.202,1200.0,mumbai,22
"Malad West, Western Suburbs","Multicuisine, Cocktail Menu",₹1200 for two,4.202,1200.0,mumbai,22
Flint,"Nariman Point, South Mumbai",Multicuisine,4.202,3000.0,mumbai,22
"Nariman Point, South Mumbai",Multicuisine,₹3000 for two,4.202,3000.0,mumbai,22
Banana Leaf,"Malad West, Western Suburbs",View All(12) Outlets,4.202,500.0,mumbai,22
"Malad West, Western Suburbs",View All(12) Outlets,South Indian,4.202,500.0,mumbai,22
Vietnom,"Bandra West, Western Suburbs","Vietnamese, Asian",4.202,2000.0,mumbai,22
"Bandra West, Western Suburbs","Vietnamese, Asian",₹2000 for two,4.202,2000.0,mumbai,22
The Beer Cafe,"Phoenix Market City, Kurla",View All(9) Outlets,4.202,1800.0,mumbai,22
"Phoenix Market City, Kurla",View All(9) Outlets,Multicuisine,4.202,1800.0,mumbai,22
YI JING,"ITC Maratha, Mumbai",Chinese,4.202,2500.0,mumbai,22
"ITC Maratha, Mumbai",Chinese,₹2500 for two,4.202,2500.0,mumbai,22
Aqua,"The Park Hotel, Navi Mumbai",Multicuisine,4.202,2500.0,mumbai,22
"The Park Hotel, Navi Mumbai",Multicuisine,₹2500 for two,4.202,2500.0,mumbai,22
Republic Of Noodles,"Lemon Tree Premier, Mumbai International Airport",Pan Asian,4.202,1700.0,mumbai,22
"Lemon Tree Premier, Mumbai International Airport",Pan Asian,₹1700 for two,4.202,1700.0,mumbai,22
The Atrangii House Sky Lounge,"Sanpada, Navi Mumbai",Multicuisine,4.202,1600.0,mumbai,22
"Sanpada, Navi Mumbai",Multicuisine,₹1600 for two,4.202,1600.0,mumbai,22
North Indian Restaurants Near Me,Chinese Restaurants Near Me,European Restaurants Near Me,4.202,1200.0,mumbai,22
Cafe Fleur,"The Fern Mumbai, Goregaon, A series By Marriott",Garden Alfresco Restaurant,4.202,1200.0,mumbai,22
Pa Pa Ya,"Palladium Mall, Lower Parel",Pa Pa Ya,4.202,1200.0,mumbai,22
Foo,9 Outlets,Barbeque Nation,4.202,1200.0,mumbai,22
Rude Lounge,"Powai, Central Mumbai",View All(3) Outlets,4.202,1500.0,mumbai,23
"Powai, Central Mumbai",View All(3) Outlets,Multicuisine,4.202,1500.0,mumbai,23
Marrakesh,"Bandra West, Western Suburbs",Indian,4.202,800.0,mumbai,23
"Bandra West, Western Suburbs",Indian,₹800 for two,4.202,800.0,mumbai,23
Mitron Bandra,"Bandra West, Western Suburbs",Multicuisine,4.202,1800.0,mumbai,23
"Bandra West, Western Suburbs",Multicuisine,₹1800 for two,4.202,1800.0,mumbai,23
Bombay Coffee House,"Fort, South Mumbai",View All(2) Outlets,4.202,900.0,mumbai,23
"Fort, South Mumbai",View All(2) Outlets,Cafe,4.202,900.0,mumbai,23
Hakkasan,"Bandra West, Western Suburbs",Multicuisine,4.202,5000.0,mumbai,23
"Bandra West, Western Suburbs",Multicuisine,₹5000 for two,4.202,5000.0,mumbai,23
TTC Kitchen & Bar,"Rabale, Navi Mumbai",Multicuisine,4.202,1200.0,mumbai,23
"Rabale, Navi Mumbai",Multicuisine,₹1200 for two,4.202,1200.0,mumbai,23
Kofuku,"Powai, Central Mumbai",View All(3) Outlets,4.202,2200.0,mumbai,23
"Powai, Central Mumbai",View All(3) Outlets,"Japanese, Sushi",4.202,2200.0,mumbai,23
Bağlami,"Bandra Kurla Complex (BKC), Western Suburbs","Asian, Continental",4.202,2800.0,mumbai,23
"Bandra Kurla Complex (BKC), Western Suburbs","Asian, Continental",₹2800 for two,4.202,2800.0,mumbai,23
FUMI (East Asian Spice Trail),"Sahara Star, Mumbai","Japanese, Pan Asian",4.202,3000.0,mumbai,23
"Sahara Star, Mumbai","Japanese, Pan Asian",₹3000 for two,4.202,3000.0,mumbai,23
North Indian Restaurants Near Me,Chinese Restaurants Near Me,European Restaurants Near Me,4.202,1200.0,mumbai,23
Cafe Fleur,"The Fern Mumbai, Goregaon, A series By Marriott",Garden Alfresco Restaurant,4.202,1200.0,mumbai,23
Pa Pa Ya,"Palladium Mall, Lower Parel",Pa Pa Ya,4.202,1200.0,mumbai,23
Foo,9 Outlets,Barbeque Nation,4.202,1200.0,mumbai,23
Angrezi Dhaba,"Andheri East, Western Suburbs",View All(8) Outlets,4.202,1100.0,mumbai,24
"Andheri East, Western Suburbs",View All(8) Outlets,"Indian, Cocktail Menu",4.202,1100.0,mumbai,24
Vihara Joyfully Veg,"The Regenza by Tunga, Vashi","Indian, South Indian, Asian",4.202,600.0,mumbai,24
"The Regenza by Tunga, Vashi","Indian, South Indian, Asian",₹600 for two,4.202,600.0,mumbai,24
Pink Pepper's Restaurant,"Hotel leafio Marigold, Mumbai",Multicuisine,4.202,1000.0,mumbai,24
"Hotel leafio Marigold, Mumbai",Multicuisine,₹1000 for two,4.202,1000.0,mumbai,24
Wow! Momo,"Andheri East, Western Suburbs",View All(35) Outlets,4.202,400.0,mumbai,24
"Andheri East, Western Suburbs",View All(35) Outlets,Momos,4.202,400.0,mumbai,24
Mumbai Express,The Westin Mumbai Powai Lake,Bakery,4.202,1200.0,mumbai,24
The Westin Mumbai Powai Lake,Bakery,₹1200 for two,4.202,1200.0,mumbai,24
The Oriental Blossom,"Hotel Marine Plaza, Mumbai",Chinese,4.202,2200.0,mumbai,24
"Hotel Marine Plaza, Mumbai",Chinese,₹2200 for two,4.202,2200.0,mumbai,24
Coffee Island,"Churchgate, South Mumbai","European, Coffee",4.202,500.0,mumbai,24
"Churchgate, South Mumbai","European, Coffee",₹500 for two,4.202,500.0,mumbai,24
BKC Dive,"Bandra Kurla Complex (BKC), Western Suburbs","Finger Food, Cocktail Menu",4.202,1200.0,mumbai,24
"Bandra Kurla Complex (BKC), Western Suburbs","Finger Food, Cocktail Menu",₹1200 for two,4.202,1200.0,mumbai,24
Flamiingo Lounge,"CBD Belapur, Navi Mumbai","Cocktail Menu, Multicuisine",4.202,1500.0,mumbai,24
"CBD Belapur, Navi Mumbai","Cocktail Menu, Multicuisine",₹1500 for two,4.202,1500.0,mumbai,24
North Indian Restaurants Near Me,Chinese Restaurants Near Me,European Restaurants Near Me,4.202,1200.0,mumbai,24
Cafe Fleur,"The Fern Mumbai, Goregaon, A series By Marriott",Garden Alfresco Restaurant,4.202,1200.0,mumbai,24
Pa Pa Ya,"Palladium Mall, Lower Parel",Pa Pa Ya,4.202,1200.0,mumbai,24
Foo,9 Outlets,Barbeque Nation,4.202,1200.0,mumbai,24
Shy All-Day Café and Bar,"Cubic Mall, Chembur",Multicuisine,4.202,1500.0,mumbai,25
"Cubic Mall, Chembur",Multicuisine,₹1500 for two,4.202,1500.0,mumbai,25
Bo Reverie,"Borivali West, Western Suburbs",Multicuisine,4.202,1200.0,mumbai,25
"Borivali West, Western Suburbs",Multicuisine,₹1200 for two,4.202,1200.0,mumbai,25
Basil & Beans,"Turbhe, Navi Mumbai",Multicuisine,4.202,1200.0,mumbai,25
"Turbhe, Navi Mumbai",Multicuisine,₹1200 for two,4.202,1200.0,mumbai,25
Imperial Spice Kitchen & Bar,"Mira Road East, Mumbai",Multicuisine,4.202,1100.0,mumbai,25
"Mira Road East, Mumbai",Multicuisine,₹1100 for two,4.202,1100.0,mumbai,25
Nau Se Barah (9/12),"Inorbit Mall, Vashi",Multicuisine,4.202,2000.0,mumbai,25
"Inorbit Mall, Vashi",Multicuisine,₹2000 for two,4.202,2000.0,mumbai,25
CraftBar 2.0,"Chakala, Andheri East, Western Suburbs","Finger Food, Cocktail Menu",4.202,1600.0,mumbai,25
"Chakala, Andheri East, Western Suburbs","Finger Food, Cocktail Menu",₹1600 for two,4.202,1600.0,mumbai,25
The Lantern Bar at Kandeel,"Fort, South Mumbai",Multicuisine,4.202,1600.0,mumbai,25
"Fort, South Mumbai",Multicuisine,₹1600 for two,4.202,1600.0,mumbai,25
Banjara Dhaba,"Borivali West, Western Suburbs",View All(2) Outlets,4.202,1300.0,mumbai,25
"Borivali West, Western Suburbs",View All(2) Outlets,Multicuisine,4.202,1300.0,mumbai,25
Luft - The Air,"Andheri West, Western Suburbs",Multicuisine,4.202,1500.0,mumbai,25
"Andheri West, Western Suburbs",Multicuisine,₹1500 for two,4.202,1500.0,mumbai,25
North Indian Restaurants Near Me,Chinese Restaurants Near Me,European Restaurants Near Me,4.202,1200.0,mumbai,25
Cafe Fleur,"The Fern Mumbai, Goregaon, A series By Marriott",Garden Alfresco Restaurant,4.202,1200.0,mumbai,25
Pa Pa Ya,"Palladium Mall, Lower Parel",Pa Pa Ya,4.202,1200.0,mumbai,25
Foo,9 Outlets,Barbeque Nation,4.202,1200.0,mumbai,25
China Valley,"Powai, Central Mumbai",View All(4) Outlets,4.202,1200.0,mumbai,26
"Powai, Central Mumbai",View All(4) Outlets,Chinese,4.202,1200.0,mumbai,26
The Lobby Lounge,"The Leela, Mumbai",Cafe,4.202,2200.0,mumbai,26
"The Leela, Mumbai",Cafe,₹2200 for two,4.202,2200.0,mumbai,26
Zodiac By ITC Fortune.,"Fortune Select Exotica, Navi Mumbai",Multicuisine,4.202,2000.0,mumbai,26
"Fortune Select Exotica, Navi Mumbai",Multicuisine,₹2000 for two,4.202,2000.0,mumbai,26
Beiruna - An Authentic Lebanese Restaurant,"The Fern Mumbai, Goregaon, A series By Marriott",Lebanese,4.202,2500.0,mumbai,26
"The Fern Mumbai, Goregaon, A series By Marriott",Lebanese,₹2500 for two,4.202,2500.0,mumbai,26
Once Upon A Dine Cafe,"Khar, Western Suburbs","Continental, Cafe",4.202,750.0,mumbai,26
"Khar, Western Suburbs","Continental, Cafe",₹750 for two,4.202,750.0,mumbai,26
Moxy Kitchen,Moxy Mumbai Andheri West,"Goan, North Indian, Asian",4.202,1200.0,mumbai,26
Moxy Mumbai Andheri West,"Goan, North Indian, Asian",₹1200 for two,4.202,1200.0,mumbai,26
Maujja Restobar,"Vile Parle East, Western Suburbs",View All(2) Outlets,4.202,1500.0,mumbai,26
"Vile Parle East, Western Suburbs",View All(2) Outlets,"North Indian, Pan Asian",4.202,1500.0,mumbai,26
Nosh & Beyond,"Andheri East, Western Suburbs","Italian, Multicuisine, Continental",4.202,1200.0,mumbai,26
"Andheri East, Western Suburbs","Italian, Multicuisine, Continental",₹1200 for two,4.202,1200.0,mumbai,26
Sthamba Global Brewery,"Andheri West, Western Suburbs",Multicuisine,4.202,1200.0,mumbai,26
"Andheri West, Western Suburbs",Multicuisine,₹1200 for two,4.202,1200.0,mumbai,26
North Indian Restaurants Near Me,Chinese Restaurants Near Me,European Restaurants Near Me,4.202,1200.0,mumbai,26
Cafe Fleur,"The Fern Mumbai, Goregaon, A series By Marriott",Garden Alfresco Restaurant,4.202,1200.0,mumbai,26
Pa Pa Ya,"Palladium Mall, Lower Parel",Pa Pa Ya,4.202,1200.0,mumbai,26
Foo,9 Outlets,Barbeque Nation,4.202,1200.0,mumbai,26
De Aura Global Dining and Bar,"Majiwada, Thane Region",Multicuisine,4.202,1500.0,mumbai,27
"Majiwada, Thane Region",Multicuisine,₹1500 for two,4.202,1500.0,mumbai,27
Musaafer,Radisson Mumbai Goregaon,Indian,4.202,2000.0,mumbai,27
Radisson Mumbai Goregaon,Indian,₹2000 for two,4.202,2000.0,mumbai,27
August Cafe,"Khar, Western Suburbs","Bakery, Continental",4.202,1700.0,mumbai,27
"Khar, Western Suburbs","Bakery, Continental",₹1700 for two,4.202,1700.0,mumbai,27
Gopalas Veg Kitchen,"Kanjurmarg West, Central Mumbai","North Indian, South Indian",4.202,800.0,mumbai,27
"Kanjurmarg West, Central Mumbai","North Indian, South Indian",₹800 for two,4.202,800.0,mumbai,27
Mostly Grills,"The Orchid, Mumbai",Multicuisine,4.202,2500.0,mumbai,27
"The Orchid, Mumbai",Multicuisine,₹2500 for two,4.202,2500.0,mumbai,27
Goma,Radisson Mumbai Goregaon,Pan Asian,4.202,2000.0,mumbai,27
Radisson Mumbai Goregaon,Pan Asian,₹2000 for two,4.202,2000.0,mumbai,27
PierONE By Monarch,"The Monarch, Navi Mumbai",Multicuisine,4.202,1100.0,mumbai,27
"The Monarch, Navi Mumbai",Multicuisine,₹1100 for two,4.202,1100.0,mumbai,27
Jamie's Pizzeria by Jamie Oliver,"Phoenix Market City, Kurla",View All(2) Outlets,4.202,2000.0,mumbai,27
"Phoenix Market City, Kurla",View All(2) Outlets,Italian,4.202,2000.0,mumbai,27
Hops Kitchen & Bar,"Malad West, Western Suburbs","Cocktail Menu, Multicuisine",4.202,1500.0,mumbai,27
